source_code_str,trans_code,AlignTrans_alignment,TransMap_alignment
"    int alternatingSubarray(vector<int>& nums) {
        int res = -1;
        int n = nums.size();
        for (int firstIndex = 0; firstIndex < n; firstIndex++) {
            for (int i = firstIndex + 1; i < n; i++) {
                int length = i - firstIndex + 1;
                if (nums[i] - nums[firstIndex] == (length - 1) % 2) {
                    res = max(res, length);
                } else {
                    break;
                }
            }
        }
        return res;
    }","def alternatingSubarray(nums):
    res = -1
    n = len(nums)
    for firstIndex in range(n):
        for i in range(firstIndex + 1, n):
            length = i - firstIndex + 1
            if nums[i] - nums[firstIndex] == (length - 1) % 2:
                res = max(res, length)
            else:
                break
    return res","BLOCK0: 
```cpp
int alternatingSubarray(vector<int>& nums) {
```
Corresponding Python Code:
```python
def alternatingSubarray(nums):
```
BLOCK1: 
```cpp
int res = -1;
int n = nums.size();
```
Corresponding Python Code:
```python
res = -1
n = len(nums)
```
BLOCK2: 
```cpp
for (int firstIndex = 0; firstIndex < n; firstIndex++) {
```
Corresponding Python Code:
```python
for firstIndex in range(n):
```
BLOCK3: 
```cpp
for (int i = firstIndex + 1; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(firstIndex + 1, n):
```
BLOCK4: 
```cpp
int length = i - firstIndex + 1;
```
Corresponding Python Code:
```python
length = i - firstIndex + 1
```
BLOCK5: 
```cpp
if (nums[i] - nums[firstIndex] == (length - 1) % 2) {
```
Corresponding Python Code:
```python
if nums[i] - nums[firstIndex] == (length - 1) % 2:
```
BLOCK6: 
```cpp
res = max(res, length);
```
Corresponding Python Code:
```python
res = max(res, length)
```
BLOCK7: 
```cpp
return res;
```
Corresponding Python Code:
```python
return res
```
","```python
def alternatingSubarray(nums): # --- cpp stmt 1
    res = -1 # --- cpp stmt 2
    n = len(nums) # --- cpp stmt 3
    for firstIndex in range(n): # --- cpp stmt 4
        for i in range(firstIndex + 1, n): # --- cpp stmt 5
            length = i - firstIndex + 1 # --- cpp stmt 6
            if nums[i] - nums[firstIndex] == (length - 1) % 2: # --- cpp stmt 7
                res = max(res, length) # --- cpp stmt 8
            else: # --- cpp stmt 9
                break # --- cpp stmt 10
    return res # --- cpp stmt 14
```
"
"    int equality(int A, int B) {
        if (B<A) return 0;
        if (A==B) return 1;
        if (B%2==0) return 1;
        return 0;
    }","def equality(A, B):
    if B < A:
        return 0
    if A == B:
        return 1
    if B % 2 == 0:
        return 1
    return 0","BLOCK0: 
```cpp
int equality(int A, int B) {
```
Corresponding Python Code:
```python
def equality(A, B):
```
BLOCK1: 
```cpp
if (B<A) return 0;
```
Corresponding Python Code:
```python
if B < A:
    return 0
```
BLOCK2: 
```cpp
if (A==B) return 1;
```
Corresponding Python Code:
```python
if A == B:
    return 1
```
BLOCK3: 
```cpp
if (B%2==0) return 1;
```
Corresponding Python Code:
```python
if B % 2 == 0:
    return 1
```
BLOCK4: 
```cpp
return 0;
```
Corresponding Python Code:
```python
return 0
```
","```python
def equality(A, B): # --- cpp stmt 1
    if B < A: # --- cpp stmt 2
        return 0
    if A == B: # --- cpp stmt 3
        return 1
    if B % 2 == 0: # --- cpp stmt 4
        return 1
    return 0 # --- cpp stmt 5
```
"
"    bool AreEqual(string a, string b) {
        int n = a.length();
        bool flag = false;
        for (int i = 0; i < n - 1; i++) {
            if (a[i] == '0' && b[i + 1] == '1') {
                if (a[i] == b[i] && a[i + 1] == b[i + 1]) {
                    flag = true;
                }
            }
        }
        return flag;
    }","def AreEqual(a, b):
    n = len(a)
    flag = False
    for i in range(n - 1):
        if a[i] == '0' and b[i + 1] == '1':
            if a[i] == b[i] and a[i + 1] == b[i + 1]:
                flag = True
    return flag","BLOCK0: 
```cpp
bool AreEqual(string a, string b) {
```
Corresponding Python Code:
```python
def AreEqual(a, b):
```
BLOCK1: 
```cpp
int n = a.length();
bool flag = false;
```
Corresponding Python Code:
```python
n = len(a)
flag = False
```
BLOCK2: 
```cpp
for (int i = 0; i < n - 1; i++) {
```
Corresponding Python Code:
```python
for i in range(n - 1):
```
BLOCK3: 
```cpp
if (a[i] == '0' && b[i + 1] == '1') {
```
Corresponding Python Code:
```python
if a[i] == '0' and b[i + 1] == '1':
```
BLOCK4: 
```cpp
if (a[i] == b[i] && a[i + 1] == b[i + 1]) {
```
Corresponding Python Code:
```python
if a[i] == b[i] and a[i + 1] == b[i + 1]:
```
BLOCK5: 
```cpp
flag = true;
```
Corresponding Python Code:
```python
flag = True
```
BLOCK6: 
```cpp
return flag;
```
Corresponding Python Code:
```python
return flag
```
","```python
def AreEqual(a, b): # --- cpp stmt 1
    n = len(a) # --- cpp stmt 2
    flag = False # --- cpp stmt 3
    for i in range(n - 1): # --- cpp stmt 4
        if a[i] == '0' and b[i + 1] == '1': # --- cpp stmt 5
            if a[i] == b[i] and a[i + 1] == b[i + 1]: # --- cpp stmt 6
                flag = True # --- cpp stmt 7
    return flag # --- cpp stmt 11
```

The C++ code and Python code are similar in structure. The Python code is a direct translation of the C++ code. The Python code checks if there are two '0's followed by one '1' in string 'a' and the same two characters in string 'b'. If they are the same, it sets the flag to True. The function then returns the flag.
"
"    long long maxPoints(int n, vector<vector<int>> &arr) {
        long long dp[200001] = {};
        for (int i = n - 1; i >= 0; --i)
            dp[i] = max(arr[i][0] + dp[arr[i][1] + i + 1], dp[i + 1]);
        return dp[0];
    }","def maxPoints(n, arr):
    dp = [0] * 200001
    for i in range(n - 1, -1, -1):
        dp[i] = max(arr[i][0] + dp[arr[i][1] + i + 1], dp[i + 1])
    return dp[0]","BLOCK0: 
```cpp
long long maxPoints(int n, vector<vector<int>> &arr) {
```
Corresponding Python Code:
```python
def maxPoints(n, arr):
```
BLOCK1: 
```cpp
long long dp[200001] = {};
```
Corresponding Python Code:
```python
dp = [0] * 200001
```
BLOCK2: 
```cpp
for (int i = n - 1; i >= 0; --i)
```
Corresponding Python Code:
```python
for i in range(n - 1, -1, -1):
```
BLOCK3: 
```cpp
dp[i] = max(arr[i][0] + dp[arr[i][1] + i + 1], dp[i + 1]);
```
Corresponding Python Code:
```python
dp[i] = max(arr[i][0] + dp[arr[i][1] + i + 1], dp[i + 1])
```
BLOCK4: 
```cpp
return dp[0];
```
Corresponding Python Code:
```python
return dp[0]
```
","```python
def maxPoints(n, arr): # --- cpp stmt 1
    dp = [0] * 200001 # --- cpp stmt 2
    for i in range(n - 1, -1, -1): # --- cpp stmt 3
        dp[i] = max(arr[i][0] + dp[arr[i][1] + i + 1], dp[i + 1]) # --- cpp stmt 4
    return dp[0] # --- cpp stmt 5
```
"
"    int countOperations(string s) {
        const int mod = 1000000007;
        int ans = 0;
        int count_b = 0;
        for (int i = s.length() - 1; i >= 0; --i) {
            if (s[i] == 'b')
                count_b = (count_b + 1) % mod;
            else {
                ans = (ans + count_b) % mod;
                count_b = (count_b + count_b) % mod;
            }
        }
        return ans;
    }","def countOperations(s):
    mod = 1000000007
    ans = 0
    count_b = 0
    for i in range(len(s) - 1, -1, -1):
        if s[i] == 'b':
            count_b = (count_b + 1) % mod
        else:
            ans = (ans + count_b) % mod
            count_b = (count_b + count_b) % mod
    return ans","BLOCK0: 
```cpp
int countOperations(string s) {
```
Corresponding Python Code:
```python
def countOperations(s):
```
BLOCK1: 
```cpp
const int mod = 1000000007;
int ans = 0;
int count_b = 0;
```
Corresponding Python Code:
```python
mod = 1000000007
ans = 0
count_b = 0
```
BLOCK2: 
```cpp
for (int i = s.length() - 1; i >= 0; --i) {
```
Corresponding Python Code:
```python
for i in range(len(s) - 1, -1, -1):
```
BLOCK3: 
```cpp
if (s[i] == 'b')
```
Corresponding Python Code:
```python
if s[i] == 'b'
```
BLOCK4: 
```cpp
count_b = (count_b + 1) % mod;
```
Corresponding Python Code:
```python
count_b = (count_b + 1) % mod
```
BLOCK5: 
```cpp
ans = (ans + count_b) % mod;
count_b = (count_b + count_b) % mod;
```
Corresponding Python Code:
```python
ans = (ans + count_b) % mod
count_b = (count_b + count_b) % mod
```
BLOCK6: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def countOperations(s): # --- cpp stmt 1
    mod = 1000000007 # --- cpp stmt 2
    ans = 0 # --- cpp stmt 3
    count_b = 0 # --- cpp stmt 4
    for i in range(len(s) - 1, -1, -1): # --- cpp stmt 5
        if s[i] == 'b': # --- cpp stmt 6
            count_b = (count_b + 1) % mod # --- cpp stmt 7
        else: # --- cpp stmt 8
            ans = (ans + count_b) % mod # --- cpp stmt 9
            count_b = (count_b + count_b) % mod # --- cpp stmt 10
    return ans # --- cpp stmt 13
```
"
"    string isFriend(int n, int x, int y, vector<int> &arr) {
        for (auto j:arr){
            if (x+j==y) return ""yes"";
        }
        return ""no"";
    }","def isFriend(n, x, y, arr):
    for j in arr:
        if x + j == y:
            return ""yes""
    return ""no""","BLOCK0: 
```cpp
string isFriend(int n, int x, int y, vector<int> &arr) {
```
Corresponding Python Code:
```python
def isFriend(n, x, y, arr):
```
BLOCK1: 
```cpp
for (auto j:arr){
    if (x+j==y) return ""yes"";
}
```
Corresponding Python Code:
```python
for j in arr:
    if x + j == y:
        return ""yes""
```
BLOCK2: 
```cpp
return ""no"";
```
Corresponding Python Code:
```python
return ""no""
```
","```python
def isFriend(n, x, y, arr): # --- cpp stmt 1
    for j in arr: # --- cpp stmt 2
        if x + j == y: # --- cpp stmt 3
            return ""yes"" # --- cpp stmt 4
    return ""no"" # --- cpp stmt 5
```
"
"    int minimumPushes(string &word) {
        int n = word.length();
        int k = n / 8;
        return (k * 4 + n % 8) * (k + 1);
    }","def minimumPushes(word):
    n = len(word)
    k = n // 8
    return (k * 4 + n % 8) * (k + 1)","BLOCK0: 
```cpp
int minimumPushes(string &word) {
```
Corresponding Python Code:
```python
def minimumPushes(word):
```
BLOCK1: 
```cpp
int n = word.length();
int k = n / 8;
return (k * 4 + n % 8) * (k + 1);
```
Corresponding Python Code:
```python
n = len(word)
k = n // 8
return (k * 4 + n % 8) * (k + 1)
```

## Explanation
The C++ code calculates the minimum number of pushes needed to type a given word using a keyboard. The word is divided into groups of 8 characters, and each group requires 4 pushes. The remaining characters (if any) require an additional push. The total number of pushes is the product of the number of groups and the number of pushes per group, plus the number of remaining pushes.

The Python code does the same thing, but it uses the `len()` function to get the length of the word, the `//` operator for integer division, and the `%` operator for modulus. The result is calculated in a similar way to the C++ code.
","```python
def minimumPushes(word): # --- cpp stmt 1
    n = len(word) # --- cpp stmt 2
    k = n // 8 # --- cpp stmt 3
    return (k * 4 + n % 8) * (k + 1) # --- cpp stmt 4
```

The C++ code is equivalent to the Python code in terms of functionality. The C++ code calculates the minimum number of pushes needed to type a string of characters using a keyboard. The Python code does the same. The C++ code divides the length of the string by 8 to get the number of full groups of 8 characters. It then multiplies this by 4 to get the number of pushes for these groups, adds the remainder of the division of the length by 8 to get the number of pushes for the remaining characters, and multiplies by (k + 1) to account for the pushes needed to press the enter key after each group of 8 characters.
"
"    int maximumLengthSubstring(string s) {
        int ans = 0, left = 0, cnt[26]{};
        for (int i = 0; i < s.length(); i++) {
            int b = s[i] - 'a';
            cnt[b]++;
            while (cnt[b] > 2) {
                cnt[s[left++] - 'a']--;
            }
            ans = max(ans, i - left + 1);
        }
        return ans;
    }","def maximumLengthSubstring(s):
    ans = 0
    left = 0
    cnt = [0]*26
    for i in range(len(s)):
        b = ord(s[i]) - ord('a')
        cnt[b] += 1
        while cnt[b] > 2:
            cnt[ord(s[left]) - ord('a')] -= 1
            left += 1
        ans = max(ans, i - left + 1)
    return ans","BLOCK0: 
```cpp
int maximumLengthSubstring(string s) {
```
Corresponding Python Code:
```python
def maximumLengthSubstring(s):
```
BLOCK1: 
```cpp
int ans = 0, left = 0, cnt[26]{};
```
Corresponding Python Code:
```python
ans = 0
left = 0
cnt = [0]*26
```
BLOCK2: 
```cpp
for (int i = 0; i < s.length(); i++) {
```
Corresponding Python Code:
```python
for i in range(len(s)):
```
BLOCK3: 
```cpp
int b = s[i] - 'a';
```
Corresponding Python Code:
```python
b = ord(s[i]) - ord('a')
```
BLOCK4: 
```cpp
while (cnt[b] > 2) {
```
Corresponding Python Code:
```python
while cnt[b] > 2:
```
BLOCK5: 
```cpp
cnt[s[left++] - 'a']--;
```
Corresponding Python Code:
```python
cnt[ord(s[left]) - ord('a')] -= 1
left += 1
```
BLOCK6: 
```cpp
ans = max(ans, i - left + 1);
```
Corresponding Python Code:
```python
ans = max(ans, i - left + 1)
```
BLOCK7: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def maximumLengthSubstring(s): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    left = 0 # --- cpp stmt 3
    cnt = [0]*26 # --- cpp stmt 4
    for i in range(len(s)): # --- cpp stmt 5
        b = ord(s[i]) - ord('a') # --- cpp stmt 6
        cnt[b] += 1 # --- cpp stmt 7
        while cnt[b] > 2: # --- cpp stmt 8
            cnt[ord(s[left]) - ord('a')] -= 1 # --- cpp stmt 9
            left += 1 # --- cpp stmt 10
        ans = max(ans, i - left + 1) # --- cpp stmt 11
    return ans # --- cpp stmt 12
```
"
"   int numberOfChild(int n, int k) {
       int a = k / (n - 1), b = k % (n - 1);
       return (a & 1) == 0 ? b : n - 1 - b;
   }","def numberOfChild(n, k):
    a = k // (n - 1)
    b = k % (n - 1)
    return a & 1 == 0 and b or n - 1 - b","BLOCK0: 
```cpp
int numberOfChild(int n, int k) {
```
Corresponding Python Code:
```python
def numberOfChild(n, k):
```
BLOCK1: 
```cpp
int a = k / (n - 1), b = k % (n - 1);
```
Corresponding Python Code:
```python
a = k // (n - 1)
b = k % (n - 1)
```
BLOCK2: 
```cpp
return (a & 1) == 0 ? b : n - 1 - b;
```
Corresponding Python Code:
```python
return a & 1 == 0 and b or n - 1 - b
```

## Explanation
The C++ code is calculating the number of children that can be produced from a given number of adults and a given number of candies. The calculation is based on the formula `k = a * (n - 1) + b`, where `a` is the number of complete groups of children that can be produced, `b` is the number of remaining candies that can be used to produce an additional child, and `n` is the number of adults.

The Python code is doing the same thing, but it uses integer division (`//`) and modulus (`%`) operators to calculate `a` and `b`. The return statement is using a ternary operator (`a & 1 == 0 and b or n - 1 - b`) to return `b` if `a` is even, and `n - 1 - b` if `a` is odd.

The relationship between the two codes is that they are doing the same calculation, but in a different programming language. The Python code is more concise and readable, while the C++ code is more explicit and might be easier to understand for someone who is not familiar with Python syntax.
","```python
def numberOfChild(n, k): # --- cpp stmt 1
    a = k // (n - 1) # --- cpp stmt 2
    b = k % (n - 1) # --- cpp stmt 2
    return (a & 1) == 0 and b or n - 1 - b # --- cpp stmt 3
```
"
"    int sumOfPower(vector<int> &nums, int k) {
        const int MOD = 1'000'000'007;
        int n = nums.size();
        vector<vector<int>> f(k + 1, vector<int>(n + 1));
        f[0][0] = 1;
        for (int i = 0; i < n; i++) {
            for (int j = k; j >= nums[i]; j--) {
                for (int c = i + 1; c > 0; c--) {
                    f[j][c] = (f[j][c] + f[j - nums[i]][c - 1]) % MOD;
                }
            }
        }
        int ans = 0;
        int pow2 = 1;
        for (int i = n; i > 0; i--) {
            ans = (ans + (long long) f[k][i] * pow2) % MOD;
            pow2 = pow2 * 2 % MOD;
        }
        return ans;
    }","def sumOfPower(nums, k):
    MOD = 1000000007
    n = len(nums)
    f = [[0] * (n + 1) for _ in range(k + 1)]
    f[0][0] = 1
    for i in range(n):
        for j in range(k, nums[i] - 1, -1):
            for c in range(i + 1, 0, -1):
                f[j][c] = (f[j][c] + f[j - nums[i]][c - 1]) % MOD
    ans = 0
    pow2 = 1
    for i in range(n, 0, -1):
        ans = (ans + f[k][i] * pow2) % MOD
        pow2 = pow2 * 2 % MOD
    return ans","BLOCK0: 
```cpp
int sumOfPower(vector<int> &nums, int k) {
```
Corresponding Python Code:
```python
def sumOfPower ( nums, k ) :
```
BLOCK1: 
```cpp
const int MOD = 1'000'000'007;
int n = nums.size();
vector<vector<int>> f(k + 1, vector<int>(n + 1));
f[0][0] = 1;
```
Corresponding Python Code:
```python
MOD = 1000000007
n = len(nums)
f = [[0] * (n + 1) for _ in range(k + 1)]
f[0][0] = 1
```
BLOCK2: 
```cpp
for (int i = 0; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(n):
```
BLOCK3: 
```cpp
for (int j = k; j >= nums[i]; j--) {
```
Corresponding Python Code:
```python
for j in range(k, nums[i] - 1, -1):
```
BLOCK4: 
```cpp
for (int c = i + 1; c > 0; c--) {
```
Corresponding Python Code:
```python
for c in range(i + 1, 0, -1):
```
BLOCK5: 
```cpp
f[j][c] = (f[j][c] + f[j - nums[i]][c - 1]) % MOD;
```
Corresponding Python Code:
```python
f[j][c] = (f[j][c] + f[j - nums[i]][c - 1]) % MOD
```
BLOCK6: 
```cpp
int ans = 0;
int pow2 = 1;
```
Corresponding Python Code:
```python
ans = 0
pow2 = 1
```
BLOCK7: 
```cpp
for (int i = n; i > 0; i--) {
```
Corresponding Python Code:
```python
for i in range(n, 0, -1):
```
BLOCK8: 
```cpp
ans = (ans + (long long) f[k][i] * pow2) % MOD;
pow2 = pow2 * 2 % MOD;
```
Corresponding Python Code:
```python
ans = (ans + f[k][i] * pow2) % MOD
pow2 = pow2 * 2 % MOD
```
BLOCK9: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def sumOfPower(nums, k): # --- cpp stmt 1
    MOD = 1000000007 # --- cpp stmt 2
    n = len(nums) # --- cpp stmt 3
    f = [[0] * (n + 1) for _ in range(k + 1)] # --- cpp stmt 4
    f[0][0] = 1 # --- cpp stmt 5
    for i in range(n): # --- cpp stmt 6
        for j in range(k, nums[i] - 1, -1): # --- cpp stmt 7
            for c in range(i + 1, 0, -1): # --- cpp stmt 8
                f[j][c] = (f[j][c] + f[j - nums[i]][c - 1]) % MOD # --- cpp stmt 9
    ans = 0 # --- cpp stmt 10
    pow2 = 1 # --- cpp stmt 11
    for i in range(n, 0, -1): # --- cpp stmt 12
        ans = (ans + f[k][i] * pow2) % MOD # --- cpp stmt 13
        pow2 = pow2 * 2 % MOD # --- cpp stmt 14
    return ans # --- cpp stmt 15
```
"
"    vector<int> findIndices(vector<int>& nums, int indexDifference, int valueDifference) {
        for (int i = 0; i < nums.size(); i++) {
            for (int j = i; j < nums.size(); j++) {
                if (j - i >= indexDifference && abs(nums[j] - nums[i]) >= valueDifference) {
                    return {i, j};
                }
            }
        }
        return {-1, -1};
    }","def findIndices(nums, indexDifference, valueDifference):
    for i in range(len(nums)):
        for j in range(i, len(nums)):
            if j - i >= indexDifference and abs(nums[j] - nums[i]) >= valueDifference:
                return [i, j]
    return [-1, -1]","BLOCK0: 
```cpp
vector<int> findIndices(vector<int>& nums, int indexDifference, int valueDifference) {
```
Corresponding Python Code:
```python
def findIndices(nums, indexDifference, valueDifference):
```
BLOCK1: 
```cpp
for (int i = 0; i < nums.size(); i++) {
```
Corresponding Python Code:
```python
for i in range(len(nums)):
```
BLOCK2: 
```cpp
for (int j = i; j < nums.size(); j++) {
```
Corresponding Python Code:
```python
for j in range(i, len(nums)):
```
BLOCK3: 
```cpp
if (j - i >= indexDifference && abs(nums[j] - nums[i]) >= valueDifference) {
```
Corresponding Python Code:
```python
if j - i >= indexDifference and abs(nums[j] - nums[i]) >= valueDifference:
```
BLOCK4: 
```cpp
return {i, j};
```
Corresponding Python Code:
```python
return [i, j]
```
BLOCK5: 
```cpp
return {-1, -1};
```
Corresponding Python Code:
```python
return [-1, -1]
```
","```python
def findIndices(nums, indexDifference, valueDifference): # --- cpp stmt 1
    for i in range(len(nums)): # --- cpp stmt 2
        for j in range(i, len(nums)): # --- cpp stmt 3
            if j - i >= indexDifference and abs(nums[j] - nums[i]) >= valueDifference: # --- cpp stmt 4
                return [i, j] # --- cpp stmt 5
    return [-1, -1] # --- cpp stmt 9
```
"
"    int maxNumberOfAlloys(int n, int k, int budget, vector<vector<int>>& composition, vector<int>& stock, vector<int>& cost) {
        int left = 1, right = 2e8, ans = 0;
        while (left <= right) {
            int mid = (left + right) / 2;
            bool valid = false;
            for (int i = 0; i < k; ++i) {
                long long spend = 0;
                for (int j = 0; j < n; ++j) {
                    spend += max(static_cast<long long>(composition[i][j]) * mid - stock[j], 0LL) * cost[j];
                }
                if (spend <= budget) {
                    valid = true;
                    break;
                }
            }
            if (valid) {
                ans = mid;
                left = mid + 1;
            }
            else {
                right = mid - 1;
            }
        }
        return ans;
    }","def maxNumberOfAlloys(n, k, budget, composition, stock, cost):
    left = 1
    right = 2e8
    ans = 0
    while left <= right:
        mid = (left + right) // 2
        valid = False
        for i in range(k):
            spend = 0
            for j in range(n):
                spend += max((composition[i][j] * mid - stock[j]), 0) * cost[j]
            if spend <= budget:
                valid = True
                break
        if valid:
            ans = mid
            left = mid + 1
        else:
            right = mid - 1
    return ans","BLOCK0: 
```cpp
int maxNumberOfAlloys(int n, int k, int budget, vector<vector<int>>& composition, vector<int>& stock, vector<int>& cost) {
```
Corresponding Python Code:
```python
def maxNumberOfAlloys(n, k, budget, composition, stock, cost):
```
BLOCK1: 
```cpp
int left = 1, right = 2e8, ans = 0;
```
Corresponding Python Code:
```python
left = 1
right = 2e8
ans = 0
```
BLOCK2: 
```cpp
while (left <= right) {
```
Corresponding Python Code:
```python
while left <= right:
```
BLOCK3: 
```cpp
int mid = (left + right) / 2;
bool valid = false;
```
Corresponding Python Code:
```python
mid = (left + right) // 2
valid = False
```
BLOCK4: 
```cpp
for (int i = 0; i < k; ++i) {
```
Corresponding Python Code:
```python
for i in range(k):
```
BLOCK5: 
```cpp
long long spend = 0;
```
Corresponding Python Code:
```python
spend = 0
```
BLOCK6: 
```cpp
for (int j = 0; j < n; ++j) {
```
Corresponding Python Code:
```python
for j in range(n):
```
BLOCK7: 
```cpp
spend += max(static_cast<long long>(composition[i][j]) * mid - stock[j], 0LL) * cost[j];
```
Corresponding Python Code:
```python
spend += max((composition[i][j] * mid - stock[j]), 0) * cost[j]
```
BLOCK8: 
```cpp
if (spend <= budget) {
```
Corresponding Python Code:
```python
if spend <= budget:
```
BLOCK9: 
```cpp
valid = true;
```
Corresponding Python Code:
```python
valid = True
```
BLOCK10: 
```cpp
if (valid) {
```
Corresponding Python Code:
```python
if valid:
```
BLOCK11: 
```cpp
ans = mid;
left = mid + 1;
```
Corresponding Python Code:
```python
ans = mid
left = mid + 1
```
BLOCK12: 
```cpp
else {
right = mid - 1;
```
Corresponding Python Code:
```python
else:
right = mid - 1
```
BLOCK13: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def maxNumberOfAlloys(n, k, budget, composition, stock, cost): # --- cpp stmt 1
    left = 1 # --- cpp stmt 2
    right = 2e8 # --- cpp stmt 2
    ans = 0 # --- cpp stmt 2
    while left <= right: # --- cpp stmt 3
        mid = (left + right) // 2 # --- cpp stmt 4
        valid = False # --- cpp stmt 5
        for i in range(k): # --- cpp stmt 6
            spend = 0 # --- cpp stmt 7
            for j in range(n): # --- cpp stmt 8
                spend += max((composition[i][j] * mid - stock[j]), 0) * cost[j] # --- cpp stmt 9
            if spend <= budget: # --- cpp stmt 11
                valid = True # --- cpp stmt 12
                break # --- cpp stmt 13
        if valid: # --- cpp stmt 16
            ans = mid # --- cpp stmt 17
            left = mid + 1 # --- cpp stmt 18
        else: # --- cpp stmt 20
            right = mid - 1 # --- cpp stmt 21
    return ans # --- cpp stmt 24
```
"
